protocol,length,src_port,dst_port,anomaly
5,60,40230.0,667.0,0
5,60,40230.0,16992.0,0
5,60,40230.0,5961.0,0
5,60,40230.0,8649.0,0
5,60,40230.0,765.0,0
5,60,40230.0,3827.0,0
5,60,40230.0,8600.0,0
5,60,40230.0,1065.0,0
5,60,40230.0,1029.0,0
5,60,40230.0,3828.0,0
5,60,40230.0,9618.0,0
5,60,40230.0,1862.0,0
5,60,40230.0,1038.0,0
5,60,40230.0,49161.0,1
5,60,40232.0,52869.0,1
5,60,40232.0,1111.0,0
5,60,40230.0,8100.0,0
5,60,40230.0,88.0,0
5,60,40230.0,6788.0,0
5,60,40230.0,6007.0,0
5,60,40230.0,2034.0,0
5,60,40230.0,6692.0,0
5,60,40230.0,19350.0,0
5,60,40230.0,30718.0,1
5,60,40230.0,163.0,0
5,60,40230.0,512.0,0
5,60,40230.0,3371.0,0
5,60,40230.0,6.0,0
5,60,40230.0,1041.0,0
5,60,40230.0,9917.0,0
5,60,40230.0,49155.0,1
5,60,40230.0,4444.0,0
5,60,40230.0,5555.0,0
5,60,40230.0,31337.0,1
5,60,40230.0,5051.0,0
5,60,40230.0,5960.0,0
5,60,40230.0,4550.0,0
5,60,40230.0,28201.0,1
5,60,40230.0,3367.0,0
5,60,40232.0,7025.0,0
5,60,40232.0,5902.0,0
5,60,40232.0,6002.0,0
5,60,40232.0,8042.0,0
5,60,40230.0,49176.0,1
5,60,40230.0,5190.0,0
5,60,40230.0,1033.0,0
5,60,40230.0,3659.0,0
5,60,40230.0,8654.0,0
5,60,40230.0,4279.0,0
5,60,40230.0,50000.0,1
5,60,40230.0,3333.0,0
5,60,40230.0,32781.0,0
5,60,40230.0,1296.0,0
5,60,40230.0,1002.0,0
5,60,40230.0,9502.0,0
5,60,40230.0,1097.0,0
5,60,40230.0,2393.0,0
5,60,40230.0,1972.0,0
5,60,40230.0,2020.0,0
5,60,40230.0,2920.0,0
5,60,40230.0,1185.0,0
5,60,40230.0,1094.0,0
5,60,40230.0,16000.0,0
5,60,40230.0,1213.0,0
5,60,40230.0,1080.0,0
5,60,40230.0,10024.0,0
5,60,40230.0,3826.0,0
5,60,40230.0,3690.0,0
5,60,40230.0,1060.0,0
5,60,40230.0,306.0,0
5,60,40230.0,444.0,0
5,60,40230.0,5226.0,0
5,60,40230.0,1073.0,0
5,60,40232.0,667.0,0
5,60,40232.0,54328.0,1
5,60,40232.0,57797.0,1
5,60,40232.0,16992.0,0
5,60,40232.0,8649.0,0
5,60,40232.0,5961.0,0
5,60,40232.0,3828.0,0
5,60,40232.0,1029.0,0
5,60,40232.0,1065.0,0
5,60,40232.0,8600.0,0
5,60,40232.0,3827.0,0
5,60,40232.0,765.0,0
5,60,40232.0,9618.0,0
5,60,40232.0,1862.0,0
5,60,40232.0,1038.0,0
5,60,40232.0,49161.0,0
5,60,40232.0,8100.0,0
5,60,40230.0,2046.0,0
5,60,40230.0,5200.0,0
5,60,40232.0,6007.0,0
5,60,40232.0,6788.0,0
5,60,40232.0,88.0,0
5,60,40232.0,6692.0,0
5,60,40232.0,2034.0,0
5,60,40232.0,5555.0,0
5,60,40232.0,4444.0,0
5,60,40232.0,49155.0,0
5,60,40232.0,9917.0,0
5,60,40232.0,1041.0,0
5,60,40232.0,6.0,0
5,60,40232.0,3371.0,0
5,60,40232.0,512.0,0
5,60,40232.0,163.0,0
5,60,40232.0,30718.0,0
5,60,40232.0,19350.0,0
5,60,40232.0,3367.0,0
5,60,40232.0,28201.0,0
5,60,40232.0,4550.0,0
5,60,40232.0,5960.0,0
5,60,40232.0,5051.0,0
5,60,40232.0,31337.0,0
5,60,40230.0,7920.0,0
5,60,40230.0,3998.0,0
5,60,40232.0,1073.0,0
5,60,40232.0,5226.0,0
5,60,40232.0,444.0,0
5,60,40232.0,306.0,0
5,60,40232.0,1060.0,0
5,60,40232.0,3690.0,0
5,60,40232.0,3826.0,0
5,60,40232.0,10024.0,0
5,60,40232.0,1080.0,0
5,60,40232.0,1213.0,0
5,60,40232.0,16000.0,0
5,60,40232.0,1094.0,0
5,60,40232.0,1185.0,0
5,60,40232.0,2920.0,0
5,60,40232.0,2020.0,0
5,60,40232.0,1972.0,0
5,60,40232.0,2393.0,0
5,60,40232.0,1097.0,0
5,60,40232.0,9502.0,0
5,60,40232.0,1002.0,0
5,60,40232.0,1296.0,0
5,60,40232.0,32781.0,0
5,60,40232.0,3333.0,0
5,60,40232.0,50000.0,1
5,60,40232.0,4279.0,0
5,60,40232.0,8654.0,0
5,60,40232.0,3659.0,0
5,60,40232.0,1033.0,0
5,60,40232.0,5190.0,0
5,60,40232.0,49176.0,0
5,60,40230.0,10215.0,0
5,60,40230.0,81.0,0
5,60,40230.0,24.0,0
5,60,40230.0,1864.0,0
5,60,40230.0,7002.0,0
5,60,40230.0,49153.0,1
5,60,40230.0,4242.0,0
5,60,40230.0,3800.0,0
5,60,40230.0,106.0,0
5,60,40230.0,2196.0,0
5,60,40230.0,5986.0,0
5,60,40230.0,3001.0,0
5,60,40230.0,5001.0,0
5,60,40230.0,2111.0,0
5,60,40230.0,1971.0,0
5,60,40230.0,9050.0,0
5,60,40230.0,1085.0,0
5,60,40230.0,1078.0,0
5,60,40230.0,9009.0,0
5,60,40232.0,5200.0,0
5,60,40232.0,2046.0,0
5,60,40230.0,1070.0,0
5,60,40230.0,5925.0,0
5,60,40230.0,32779.0,0
5,60,40230.0,8383.0,0
5,60,40230.0,3370.0,0
5,60,40230.0,749.0,0
5,60,40230.0,3077.0,0
5,60,40230.0,2033.0,0
5,60,40230.0,911.0,0
5,60,40230.0,90.0,0
5,60,40230.0,417.0,0
5,60,40230.0,211.0,0
5,60,40230.0,1096.0,0
5,60,40230.0,3300.0,0
5,60,40230.0,1218.0,0
5,60,40230.0,7938.0,0
5,60,40230.0,125.0,0
5,60,40232.0,3998.0,0
5,60,40232.0,7920.0,0
5,60,40230.0,61900.0,1
5,60,40230.0,9503.0,0
5,60,40230.0,49163.0,1
5,60,40230.0,3268.0,0
5,60,40230.0,2366.0,0
5,60,40230.0,1054.0,0
5,60,40230.0,4004.0,0
5,60,40230.0,481.0,0
5,60,40230.0,5666.0,0
5,60,40230.0,24800.0,1
5,60,40230.0,1.0,0
5,60,40230.0,32777.0,0
5,60,40230.0,2144.0,0
5,60,40230.0,5800.0,0
5,60,40232.0,81.0,0
5,60,40232.0,10215.0,0
5,60,40230.0,1131.0,0
5,60,40230.0,843.0,0
5,60,40230.0,1049.0,0
5,60,40230.0,83.0,0
5,60,40230.0,1123.0,0
5,60,40230.0,8500.0,0
5,60,40230.0,1083.0,0
5,60,40230.0,1043.0,0
5,60,40230.0,32774.0,0
5,60,40230.0,8007.0,0
5,60,40230.0,2601.0,0
5,60,40230.0,6566.0,0
5,60,40230.0,9594.0,0
5,60,40230.0,6502.0,0
5,60,40230.0,2401.0,0
5,60,40230.0,9001.0,0
5,60,40230.0,259.0,0
5,60,40230.0,16080.0,0
5,60,40230.0,5987.0,0
5,60,40230.0,20222.0,0
5,60,40230.0,8254.0,0
5,60,40232.0,49153.0,0
5,60,40232.0,7002.0,0
5,60,40232.0,1864.0,0
5,60,40232.0,24.0,0
5,60,40232.0,4242.0,0
5,60,40232.0,3800.0,0
5,60,40232.0,2111.0,0
5,60,40232.0,5001.0,0
5,60,40232.0,3001.0,0
5,60,40232.0,5986.0,0
5,60,40232.0,2196.0,0
5,60,40232.0,106.0,0
5,60,40232.0,1971.0,0
5,60,40232.0,9050.0,0
5,60,40232.0,1085.0,0
5,60,40232.0,1078.0,0
5,60,40232.0,9009.0,0
5,60,40232.0,32779.0,0
5,60,40232.0,5925.0,0
5,60,40232.0,1070.0,0
5,60,40230.0,563.0,0
5,60,40230.0,13456.0,0
5,60,40232.0,3370.0,0
5,60,40232.0,8383.0,0
5,60,40232.0,90.0,0
5,60,40232.0,911.0,0
5,60,40232.0,2033.0,0
5,60,40232.0,3077.0,0
5,60,40232.0,749.0,0
5,60,40232.0,125.0,0
5,60,40232.0,7938.0,0
5,60,40232.0,1218.0,0
5,60,40232.0,3300.0,0
5,60,40232.0,1096.0,0
5,60,40232.0,211.0,0
5,60,40232.0,417.0,0
5,60,40232.0,2366.0,0
5,60,40232.0,3268.0,0
5,60,40232.0,49163.0,0
5,60,40232.0,9503.0,0
5,60,40232.0,61900.0,1
5,60,40230.0,1079.0,0
5,60,40230.0,1174.0,0
5,60,40232.0,5800.0,0
5,60,40232.0,2144.0,0
5,60,40232.0,32777.0,0
5,60,40232.0,1.0,0
5,60,40232.0,24800.0,0
5,60,40232.0,5666.0,0
5,60,40232.0,481.0,0
5,60,40232.0,4004.0,0
5,60,40232.0,1054.0,0
5,60,40232.0,8254.0,0
5,60,40232.0,20222.0,0
5,60,40232.0,5987.0,0
5,60,40232.0,16080.0,0
5,60,40232.0,259.0,0
5,60,40232.0,9001.0,0
5,60,40232.0,2401.0,0
5,60,40232.0,6502.0,0
5,60,40232.0,9594.0,0
5,60,40232.0,6566.0,0
5,60,40232.0,2601.0,0
5,60,40232.0,8007.0,0
5,60,40232.0,32774.0,0
5,60,40232.0,1043.0,0
5,60,40232.0,1083.0,0
5,60,40232.0,8500.0,0
5,60,40232.0,1123.0,0
5,60,40232.0,83.0,0
5,60,40232.0,1049.0,0
5,60,40232.0,843.0,0
5,60,40232.0,1131.0,0
5,60,40230.0,1244.0,0
5,60,40230.0,5950.0,0
5,60,40230.0,27356.0,1
5,60,40230.0,1048.0,0
5,60,40230.0,3546.0,0
5,60,40230.0,3404.0,0
5,60,40230.0,1027.0,0
5,60,40230.0,34573.0,1
5,60,40230.0,18988.0,0
5,60,40230.0,5962.0,0
5,60,40230.0,2179.0,0
5,60,40230.0,100.0,0
5,60,40230.0,21571.0,0
5,60,40230.0,9090.0,0
5,60,40230.0,3878.0,0
5,60,40230.0,35500.0,1
5,60,40230.0,1082.0,0
5,60,40230.0,1077.0,0
5,60,40230.0,10001.0,0
5,60,40230.0,2557.0,0
5,60,40230.0,2399.0,0
5,60,40230.0,8093.0,0
5,60,40232.0,13456.0,0
5,60,40232.0,563.0,0
5,60,40230.0,340.0,0
5,60,40230.0,9102.0,0
5,60,40230.0,1192.0,0
5,60,40230.0,51493.0,1
5,60,40230.0,5222.0,0
5,60,40230.0,6547.0,0
5,60,40230.0,1914.0,0
5,60,40230.0,99.0,0
5,60,40230.0,11110.0,0
5,60,40230.0,2030.0,0
5,60,40230.0,3372.0,0
5,60,40230.0,5730.0,0
5,60,40230.0,2009.0,0
5,60,40230.0,2135.0,0
5,60,40232.0,1174.0,0
5,60,40232.0,1079.0,0
5,60,40230.0,2002.0,0
5,60,40230.0,179.0,0
5,60,40230.0,2382.0,0
5,60,40230.0,27000.0,1
5,60,40230.0,6666.0,0
5,60,40230.0,2323.0,0
5,60,40230.0,8292.0,0
5,60,40230.0,9103.0,0
5,60,40230.0,1236.0,0
5,60,40230.0,43.0,0
5,60,40230.0,6646.0,0
5,60,40230.0,15660.0,0
5,60,40230.0,1001.0,0
5,60,40230.0,1755.0,0
5,60,40232.0,5950.0,0
5,60,40232.0,1244.0,0
5,60,40230.0,6510.0,0
5,60,40230.0,32776.0,0
5,60,40230.0,3017.0,0
5,60,40230.0,691.0,0
5,60,40230.0,1132.0,0
5,60,40230.0,9593.0,0
5,60,40230.0,2191.0,0
5,60,40230.0,722.0,0
5,60,40230.0,1352.0,0
5,60,40230.0,62078.0,1
5,60,40230.0,8651.0,0
5,60,40230.0,1301.0,0
5,60,40230.0,9100.0,0
5,60,40230.0,7103.0,0
5,60,40230.0,6123.0,0
5,60,40230.0,2607.0,0
5,60,40230.0,1875.0,0
5,60,40230.0,30.0,0
5,60,40230.0,10628.0,0
5,60,40230.0,5850.0,0
5,60,40230.0,3784.0,0
5,60,40232.0,3404.0,0
5,60,40232.0,3546.0,0
5,60,40232.0,1048.0,0
5,60,40232.0,27356.0,0
5,60,40232.0,1027.0,0
5,60,40232.0,34573.0,0
5,60,40232.0,18988.0,0
5,60,40232.0,9090.0,0
5,60,40232.0,21571.0,0
5,60,40232.0,100.0,0
5,60,40232.0,2179.0,0
5,60,40232.0,5962.0,0
5,60,40237.0,135.0,0
5,58,135.0,40237.0,1
5,60,40237.0,135.0,0
5,60,40232.0,35500.0,0
5,60,40232.0,3878.0,0
5,60,40230.0,2200.0,0
5,60,40230.0,38292.0,1
5,60,40232.0,1082.0,0
5,60,40232.0,1077.0,0
5,60,40232.0,10001.0,0
5,60,40232.0,8093.0,0
5,60,40232.0,2399.0,0
5,60,40232.0,2557.0,0
5,60,40230.0,32.0,0
5,60,40230.0,1700.0,0
5,60,40232.0,9102.0,0
5,60,40232.0,340.0,0
5,60,40232.0,1914.0,0
5,60,40232.0,6547.0,0
5,60,40232.0,5222.0,0
5,60,40232.0,51493.0,1
5,60,40232.0,1192.0,0
5,60,40232.0,5730.0,0
5,60,40232.0,3372.0,0
5,60,40232.0,2030.0,0
5,60,40232.0,11110.0,0
5,60,40232.0,99.0,0
5,60,40232.0,2135.0,0
5,60,40232.0,2009.0,0
5,60,40232.0,6666.0,0
5,60,40232.0,27000.0,0
5,60,40232.0,2382.0,0
5,60,40232.0,179.0,0
5,60,40232.0,2002.0,0
5,60,40230.0,3918.0,0
5,60,40230.0,26214.0,1
5,60,40232.0,1755.0,0
5,60,40232.0,1001.0,0
5,60,40232.0,15660.0,0
5,60,40232.0,6646.0,0
5,60,40232.0,43.0,0
5,60,40232.0,1236.0,0
5,60,40232.0,9103.0,0
5,60,40232.0,8292.0,0
5,60,40232.0,2323.0,0
5,60,40232.0,3784.0,0
5,60,40232.0,5850.0,0
5,60,40232.0,10628.0,0
5,60,40232.0,30.0,0
5,60,40232.0,1875.0,0
5,60,40232.0,2607.0,0
5,60,40232.0,6123.0,0
5,60,40232.0,7103.0,0
5,60,40232.0,9100.0,0
5,60,40232.0,1301.0,0
5,60,40232.0,8651.0,0
5,60,40232.0,62078.0,1
5,60,40232.0,1352.0,0
5,60,40232.0,722.0,0
5,60,40232.0,2191.0,0
5,60,40232.0,9593.0,0
5,60,40232.0,1132.0,0
5,60,40232.0,691.0,0
5,60,40232.0,3017.0,0
5,60,40232.0,32776.0,0
5,60,40232.0,6510.0,0
5,60,40230.0,648.0,0
5,60,40230.0,55056.0,1
5,60,40230.0,2043.0,0
5,60,40230.0,555.0,0
5,60,40230.0,5904.0,0
5,60,40230.0,666.0,0
5,60,40230.0,1165.0,0
5,60,40230.0,1801.0,0
5,60,40230.0,27355.0,1
5,60,40230.0,1093.0,0
5,60,40230.0,625.0,0
5,60,40230.0,1761.0,0
5,60,40230.0,9575.0,0
5,60,40230.0,1026.0,0
5,60,40232.0,38292.0,1
5,60,40232.0,2200.0,0
5,60,40230.0,705.0,0
5,60,40230.0,2099.0,0
5,60,40230.0,1503.0,0
5,60,40230.0,8994.0,0
5,60,40230.0,1328.0,0
5,60,40230.0,1121.0,0
5,60,40230.0,1087.0,0
5,60,40230.0,5003.0,0
5,60,40232.0,1700.0,0
5,60,40232.0,32.0,0
5,60,40230.0,5811.0,0
5,60,40230.0,5087.0,0
5,60,40230.0,3351.0,0
5,60,40230.0,1998.0,0
5,60,40230.0,27353.0,1
5,60,40230.0,1782.0,0
5,60,40230.0,5004.0,0
5,60,40230.0,1175.0,0
5,60,40230.0,1151.0,0
5,60,40230.0,18101.0,0
5,60,40230.0,5225.0,0
5,60,40230.0,161.0,0
5,60,40230.0,9999.0,0
5,60,40232.0,26214.0,0
5,60,40232.0,3918.0,0
5,60,40230.0,60443.0,1
5,60,40230.0,8400.0,0
5,60,40230.0,4446.0,0
5,60,40230.0,10778.0,0
5,60,40230.0,19842.0,0
5,60,40230.0,49999.0,1
5,60,40230.0,25735.0,1
5,60,40230.0,32775.0,0
5,60,40230.0,3737.0,0
5,60,40230.0,3971.0,0
5,60,40230.0,1051.0,0
5,60,40230.0,5432.0,0
5,60,40230.0,1086.0,0
5,60,40230.0,40193.0,1
5,60,40230.0,1148.0,0
5,60,40232.0,55056.0,1
5,60,40232.0,648.0,0
5,60,40230.0,2968.0,0
5,60,40230.0,6059.0,0
5,60,40230.0,5959.0,0
5,60,40230.0,2106.0,0
5,60,40230.0,6000.0,0
5,60,40230.0,1007.0,0
5,60,40230.0,51103.0,1
5,60,40230.0,3814.0,0
5,60,40230.0,1947.0,0
5,60,40230.0,2022.0,0
5,60,40230.0,1272.0,0
5,60,40230.0,32783.0,0
5,60,40230.0,1166.0,0
5,60,40230.0,9943.0,0
5,60,40230.0,8701.0,0
5,60,40230.0,7004.0,0
5,60,40230.0,8089.0,0
5,60,40230.0,1334.0,0
5,60,40230.0,17.0,0
5,60,40230.0,7999.0,0
5,60,40230.0,13783.0,0
5,60,40232.0,666.0,0
5,60,40232.0,5904.0,0
5,60,40232.0,555.0,0
5,60,40232.0,2043.0,0
5,60,40232.0,1801.0,0
5,60,40232.0,1165.0,0
5,60,40232.0,27355.0,0
5,60,40232.0,1026.0,0
5,60,40232.0,9575.0,0
5,60,40232.0,1761.0,0
5,60,40232.0,625.0,0
5,60,40232.0,1093.0,0
5,60,40230.0,10003.0,0
5,60,40232.0,1503.0,0
5,60,40232.0,2099.0,0
5,60,40232.0,705.0,0
5,60,40230.0,4343.0,0
5,60,40232.0,8994.0,0
5,60,40232.0,1328.0,0
5,60,40232.0,1121.0,0
5,60,40232.0,5003.0,0
5,60,40232.0,1087.0,0
5,60,40232.0,5087.0,0
5,60,40232.0,5811.0,0
5,60,40230.0,9877.0,0
5,60,40230.0,2288.0,0
5,60,40232.0,5004.0,0
5,60,40232.0,1782.0,0
5,60,40232.0,27353.0,0
5,60,40232.0,1998.0,0
5,60,40232.0,3351.0,0
5,60,40232.0,9999.0,0
5,60,40232.0,161.0,0
5,60,40232.0,5225.0,0
5,60,40232.0,18101.0,0
5,60,40232.0,1151.0,0
5,60,40232.0,1175.0,0
5,60,40232.0,60443.0,1
5,60,40230.0,1717.0,0
5,60,40230.0,14000.0,0
5,60,40232.0,49999.0,1
5,60,40232.0,19842.0,0
5,60,40232.0,10778.0,0
5,60,40232.0,4446.0,0
5,60,40232.0,8400.0,0
5,60,40232.0,1148.0,0
5,60,40232.0,40193.0,1
5,60,40232.0,1086.0,0
5,60,40232.0,5432.0,0
5,60,40232.0,1051.0,0
5,60,40232.0,3971.0,0
5,60,40232.0,3737.0,0
5,60,40232.0,32775.0,0
5,60,40232.0,25735.0,0
5,60,40232.0,13783.0,0
5,60,40232.0,7999.0,0
5,60,40232.0,17.0,0
5,60,40232.0,1334.0,0
5,60,40232.0,8089.0,0
5,60,40232.0,7004.0,0
5,60,40232.0,8701.0,0
5,60,40232.0,9943.0,0
5,60,40232.0,1166.0,0
5,60,40232.0,32783.0,0
5,60,40232.0,1272.0,0
5,60,40232.0,2022.0,0
5,60,40232.0,1947.0,0
5,60,40232.0,3814.0,0
5,60,40232.0,51103.0,1
5,60,40232.0,1007.0,0
5,60,40232.0,6000.0,0
5,60,40232.0,2106.0,0
5,60,40232.0,5959.0,0
5,60,40232.0,6059.0,0
5,60,40232.0,2968.0,0
5,60,40230.0,1154.0,0
5,60,40230.0,5050.0,0
5,60,40230.0,14441.0,0
5,60,40230.0,1666.0,0
5,60,40230.0,3168.0,0
5,60,40230.0,222.0,0
5,60,40230.0,1091.0,0
5,60,40230.0,1092.0,0
5,60,40230.0,3322.0,0
5,60,40230.0,1031.0,0
5,60,40230.0,12000.0,0
5,60,40230.0,27715.0,1
5,60,40230.0,6129.0,0
5,60,40230.0,6004.0,0
5,60,40232.0,10003.0,0
5,60,40230.0,458.0,0
5,60,40232.0,4343.0,0
5,60,40230.0,7800.0,0
5,60,40230.0,8010.0,0
5,60,40230.0,52673.0,1
5,60,40230.0,1310.0,0
5,60,40230.0,2100.0,0
5,60,40230.0,2105.0,0
5,60,40230.0,9220.0,0
5,60,40232.0,2288.0,0
5,60,40232.0,9877.0,0
5,60,40230.0,1066.0,0
5,60,40230.0,1045.0,0
5,60,40230.0,9003.0,0
5,60,40230.0,49152.0,1
5,60,40230.0,19315.0,0
5,60,40230.0,6005.0,0
5,60,40230.0,9081.0,0
5,60,40230.0,1106.0,0
5,60,40230.0,8008.0,0
5,60,40230.0,1099.0,0
5,60,40230.0,10180.0,0
5,60,40230.0,888.0,0
5,60,40230.0,9876.0,0
5,60,40232.0,14000.0,0
5,60,40232.0,1717.0,0
5,60,40230.0,4899.0,0
5,60,40230.0,8000.0,0
5,60,40230.0,49158.0,1
5,60,40230.0,898.0,0
5,60,40230.0,5631.0,0
5,60,40230.0,14442.0,0
5,60,40230.0,9010.0,0
5,60,40230.0,56738.0,1
5,60,40230.0,1059.0,0
5,60,40230.0,1067.0,0
5,60,40230.0,407.0,0
5,60,40230.0,2301.0,0
5,60,40230.0,44443.0,1
5,60,40230.0,1839.0,0
5,60,40230.0,5679.0,0
5,60,40232.0,5050.0,0
5,60,40232.0,1154.0,0
5,60,40230.0,6001.0,0
5,60,40230.0,5566.0,0
5,60,40230.0,783.0,0
5,60,40230.0,84.0,0
5,60,40230.0,48080.0,1
5,60,40230.0,7496.0,0
5,60,40230.0,5033.0,0
5,60,40230.0,1900.0,0
5,60,40230.0,5221.0,0
5,60,40230.0,5802.0,0
5,60,40230.0,2170.0,0
5,60,40230.0,1147.0,0
5,60,40230.0,2718.0,0
5,60,40230.0,15004.0,0
5,60,40230.0,16018.0,0
5,60,40230.0,254.0,0
5,60,40230.0,5822.0,0
5,60,40230.0,8222.0,0
5,60,40230.0,4.0,0
5,60,40230.0,32785.0,0
5,60,40230.0,58080.0,1
5,60,40232.0,222.0,0
5,60,40232.0,3168.0,0
5,60,40232.0,1666.0,0
5,60,40232.0,14441.0,0
5,60,40232.0,1092.0,0
5,60,40232.0,1091.0,0
5,60,40232.0,3322.0,0
5,60,40232.0,6004.0,0
5,60,40232.0,6129.0,0
5,60,40232.0,27715.0,0
5,60,40232.0,12000.0,0
5,60,40232.0,1031.0,0
5,60,40230.0,7106.0,0
5,60,40232.0,458.0,0
5,60,40232.0,8010.0,0
5,60,40232.0,7800.0,0
5,60,40230.0,14238.0,0
5,60,40232.0,52673.0,1
5,60,40232.0,1310.0,0
5,60,40232.0,2100.0,0
5,60,40232.0,9220.0,0
5,60,40232.0,2105.0,0
5,60,40232.0,1045.0,0
5,60,40232.0,1066.0,0
5,60,40230.0,1805.0,0
5,60,40230.0,8193.0,0
5,60,40232.0,9081.0,0
5,60,40232.0,6005.0,0
5,60,40232.0,19315.0,0
5,60,40232.0,49152.0,0
5,60,40232.0,9003.0,0
5,60,40232.0,9876.0,0
5,60,40232.0,888.0,0
5,60,40232.0,10180.0,0
5,60,40232.0,1099.0,0
5,60,40232.0,8008.0,0
5,60,40232.0,1106.0,0
5,60,40232.0,4899.0,0
5,60,40230.0,5985.0,0
5,60,40230.0,20.0,0
5,60,40232.0,14442.0,0
5,60,40232.0,5631.0,0
5,60,40232.0,898.0,0
5,60,40232.0,49158.0,0
5,60,40232.0,8000.0,0
5,60,40232.0,5679.0,0
5,60,40232.0,1839.0,0
5,60,40232.0,44443.0,1
5,60,40232.0,2301.0,0
5,60,40232.0,407.0,0
5,60,40232.0,1067.0,0
5,60,40232.0,1059.0,0
5,60,40232.0,56738.0,1
5,60,40232.0,9010.0,0
5,60,40232.0,58080.0,1
5,60,40232.0,32785.0,0
5,60,40232.0,4.0,0
5,60,40232.0,8222.0,0
5,60,40232.0,5822.0,0
5,60,40232.0,254.0,0
5,60,40232.0,16018.0,0
5,60,40232.0,15004.0,0
5,60,40232.0,2718.0,0
5,60,40232.0,1147.0,0
5,60,40232.0,2170.0,0
5,60,40232.0,5802.0,0
5,60,40232.0,5221.0,0
5,60,40232.0,1900.0,0
5,60,40232.0,5033.0,0
5,60,40232.0,7496.0,0
5,60,40232.0,48080.0,1
5,60,40232.0,84.0,0
5,60,40232.0,783.0,0
5,60,40232.0,5566.0,0
5,60,40232.0,6001.0,0
5,60,40230.0,5280.0,0
5,60,40230.0,4321.0,0
5,60,40230.0,7676.0,0
5,60,40230.0,6100.0,0
5,60,40230.0,8022.0,0
5,60,40230.0,3052.0,0
5,60,40230.0,6567.0,0
5,60,40230.0,9.0,0
5,60,40230.0,1199.0,0
5,60,40230.0,19801.0,0
5,60,40230.0,9666.0,0
5,60,40230.0,8011.0,0
5,60,40230.0,2041.0,0
5,60,40230.0,255.0,0
5,60,40232.0,7106.0,0
5,60,40230.0,6667.0,0
5,60,40230.0,20221.0,0
5,60,40232.0,14238.0,0
5,60,40230.0,2160.0,0
5,60,40230.0,427.0,0
5,60,40230.0,616.0,0
5,60,40230.0,42.0,0
5,60,40230.0,50636.0,1
5,60,40230.0,42510.0,1
5,60,40232.0,8193.0,0
5,60,40232.0,1805.0,0
5,60,40230.0,514.0,0
5,60,40230.0,9998.0,0
5,60,40230.0,3006.0,0
5,60,40230.0,6668.0,0
5,60,40230.0,6101.0,0
5,60,40230.0,3269.0,0
5,60,40230.0,16012.0,0
5,60,40230.0,1524.0,0
5,60,40230.0,5906.0,0
5,60,40230.0,1521.0,0
5,60,40230.0,5414.0,0
5,60,40230.0,9000.0,0
5,60,40230.0,11111.0,0
5,60,40232.0,20.0,0
5,60,40232.0,5985.0,0
5,60,40230.0,1984.0,0
5,60,40230.0,11967.0,0
5,60,40230.0,7627.0,0
5,60,40230.0,2013.0,0
5,60,40230.0,3551.0,0
5,60,40230.0,34572.0,1
5,60,40230.0,5910.0,0
5,60,40230.0,1122.0,0
5,60,40230.0,2702.0,0
5,60,40230.0,3517.0,0
5,60,40230.0,1201.0,0
5,60,40230.0,49159.0,1
5,60,40230.0,1057.0,0
5,60,40230.0,5999.0,0
5,60,40230.0,6006.0,0
5,60,40232.0,4321.0,0
5,60,40232.0,5280.0,0
5,60,40230.0,4848.0,0
5,60,40230.0,3003.0,0
5,60,40230.0,65389.0,1
5,60,40230.0,1050.0,0
5,60,40230.0,1011.0,0
5,60,40230.0,4001.0,0
5,60,40230.0,1036.0,0
5,60,40230.0,6901.0,0
5,60,40230.0,6009.0,0
5,60,40230.0,9500.0,0
5,60,40230.0,1138.0,0
5,60,40230.0,8192.0,0
5,60,40230.0,5269.0,0
5,60,40230.0,2383.0,0
5,60,40230.0,389.0,0
5,60,40230.0,19283.0,0
5,60,40230.0,3986.0,0
5,60,40230.0,89.0,0
5,60,40230.0,5102.0,0
5,60,40230.0,4111.0,0
5,60,40230.0,880.0,0
5,60,40232.0,9.0,0
5,60,40232.0,6567.0,0
5,60,40232.0,3052.0,0
5,60,40232.0,8022.0,0
5,60,40232.0,6100.0,0
5,60,40232.0,7676.0,0
5,60,40232.0,1199.0,0
5,60,40232.0,255.0,0
5,60,40232.0,2041.0,0
5,60,40232.0,8011.0,0
5,60,40232.0,9666.0,0
5,60,40232.0,19801.0,0
5,60,40230.0,999.0,0
5,60,40232.0,6667.0,0
5,60,40232.0,20221.0,0
5,60,40232.0,2160.0,0
5,60,40230.0,8181.0,0
5,60,40232.0,616.0,0
5,60,40232.0,427.0,0
5,60,40232.0,42.0,0
5,60,40232.0,42510.0,1
5,60,40232.0,50636.0,1
5,60,40232.0,9998.0,0
5,60,40232.0,514.0,0
5,60,40230.0,23502.0,1
5,60,40230.0,10617.0,0
5,60,40232.0,16012.0,0
5,60,40232.0,3269.0,0
5,60,40232.0,6101.0,0
5,60,40232.0,6668.0,0
5,60,40232.0,3006.0,0
5,60,40232.0,11111.0,0
5,60,40232.0,9000.0,0
5,60,40232.0,5414.0,0
5,60,40232.0,1521.0,0
5,60,40232.0,5906.0,0
5,60,40232.0,1524.0,0
5,60,40232.0,34572.0,0
5,60,40232.0,3551.0,0
5,60,40232.0,2013.0,0
5,60,40232.0,7627.0,0
5,60,40232.0,11967.0,0
5,60,40232.0,1984.0,0
